Fecha Venta,Año,Semana Venta,Desc Producto,Presentacion,Tipo Producto,Cant. Vendida,Precio de Venta,Venta Total
2022-11-19,2022,20,Agua Brisa 600ml,600 ml,Agua,1,1300.0,1300
2022-11-19,2022,20,Naranja PET,2 L,Gaseosa,1,4500.0,4500
2022-11-19,2022,20,Poker Lta 473cc,473 ml,Cerveza,1,3300.0,3300
2022-11-19,2022,20,Coca Cola Pet,400 ml,Gaseosa,3,2500.0,7500
2022-11-19,2022,20,Naranja PET,1 L,Gaseosa,1,2700.0,2700
2022-11-19,2022,20,Paleta con Trozos de Fruta,,Helados,1,2000.0,2000
2022-11-20,2022,20,Agua Brisa 600ml,600 ml,Agua,6,1300.0,7800
2022-11-20,2022,20,Coca Cola Pet,1.5 L,Gaseosa,1,5000.0,5000
2022-11-20,2022,20,Agua Cristal Con Gas,600 ml,Agua,3,1500.0,4500
2022-11-20,2022,20,Halls Extra Negro,,Dulces,1,200.0,200
2022-11-20,2022,20,Spartan,,Bebidas,1,1600.0,1600
2022-11-20,2022,20,Coca Cola,3 L,Gaseosa,1,7800.0,7800
2022-11-20,2022,20,Galleta Oreo,,Galletas,2,900.0,1800
2022-11-20,2022,20,Artesanal Maracuya Relleno,,Helados,1,1800.0,1800
2022-11-20,2022,20,Chiclets Adams,,Chicle,2,200.0,400
2022-11-20,2022,20,Papas Rizada Pollo,31 g,Snack,1,2000.0,2000
2022-11-20,2022,20,Jugo Hit Naranja Piña,500 ml,Jugos,1,2700.0,2700
2022-11-20,2022,20,Cono Mega Tosty Vainilla,,Helados,1,2500.0,2500
2022-11-20,2022,20,Choclitos Limon,40 g,Snack,1,1800.0,1800
2022-11-20,2022,20,Cerveza Andina Lata,473 ml,Cerveza,1,3300.0,3300
2022-11-20,2022,20,Paleta Choco Break & Cookies,,Helados,1,2700.0,2700
2022-11-20,2022,20,Paleta Chupileta Lengua Fresa,,Helados,1,1500.0,1500
2022-11-21,2022,21,Coca Cola Pet Sin Azucar,400 ml,Gaseosa,2,2000.0,4000
2022-11-21,2022,21,Coca Cola Pet,250 ml,Gaseosa,2,2000.0,4000
2022-11-21,2022,21,Papas Rizada Mayonesa,31 g,Snack,2,2000.0,4000
2022-11-21,2022,21,Cono Nucita,,Helados,1,1900.0,1900
2022-11-21,2022,21,Artesanal Mora,,Helados,1,1200.0,1200
2022-11-21,2022,21,Cono Choco Vainilla,,Helados,1,1900.0,1900
2022-11-21,2022,21,Paleta Chupileta Lengua Fresa,,Helados,2,1500.0,3000
2022-11-21,2022,21,Galleta Oreo Regular,54g,Galletas,3,1200.0,3600
2022-11-21,2022,21,Uva PET,400 ml,Gaseosa,1,1800.0,1800
2022-11-21,2022,21,Galleta Frutos Rojos,,Helados,1,1800.0,1800
2022-11-21,2022,21,Natuchips Verde,38 g,Snack,1,2200.0,2200
2022-11-21,2022,21,Cheetos Trissitos Picantes,40 g,Snack,2,1800.0,3600
2022-11-21,2022,21,Galletas Chips Ahoy,,Galletas,2,1200.0,2400
2022-11-21,2022,21,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2022-11-21,2022,21,Pepsi PET,400 ml,Gaseosa,1,1800.0,1800
2022-11-21,2022,21,Galletas Chips Ahoy,,Galletas,1,1200.0,1200
2022-11-21,2022,21,Bretaña Frio Pacl 10oz,10 oz,Gaseosa,1,2200.0,2200
2022-11-21,2022,21,Coca Cola Pet,1.5 L,Gaseosa,2,5000.0,10000
2022-11-21,2022,21,Yupi Salado,44 g,Snack,1,1600.0,1600
2022-11-21,2022,21,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-11-21,2022,21,Agua Brisa Litro,1 L,Agua,1,2000.0,2000
2022-11-21,2022,21,Gomas Trululu Aros,,Dulces,10,200.0,2000
2022-11-21,2022,21,Speed Max Lata,269 ml,Bebidas,1,1600.0,1600
2022-11-21,2022,21,Palomitas Caramelo,68 g,Snack,1,1600.0,1600
2022-11-21,2022,21,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2022-11-21,2022,21,Agua Brisa 600ml,600 ml,Agua,1,1300.0,1300
2022-11-21,2022,21,Margarita Ondulada Mayonesa,35 g,Snack,1,2200.0,2200
2022-11-21,2022,21,Artesanal Coco,,Helados,1,1200.0,1200
2022-11-21,2022,21,Jugo Hit Mango,500 ml,Jugos,1,2700.0,2700
2022-11-21,2022,21,Pony Malta PET,2 L,Bebidas,1,5800.0,5800
2022-11-22,2022,21,Naranja PET,1 L,Gaseosa,3,2700.0,8100
2022-11-22,2022,21,Agua Brisa Litro,1 L,Agua,2,2000.0,4000
2022-11-22,2022,21,Detodito Mix,50 g,Snack,1,2700.0,2700
2022-11-22,2022,21,Chiclets Adams,,Chicle,2,200.0,400
2022-11-22,2022,21,Trident Und,,Chicle,4,200.0,800
2022-11-22,2022,21,Halls Extra Negro,,Dulces,1,200.0,200
2022-11-22,2022,21,Yupi Salado Grande,110 g,Snack,1,3200.0,3200
2022-11-22,2022,21,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-11-22,2022,21,Cono Mega Choco Mani,,Helados,1,2500.0,2500
2022-11-22,2022,21,Uva PET,1 L,Gaseosa,1,2700.0,2700
2022-11-22,2022,21,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2022-11-22,2022,21,Gomas Trululu Aros,,Dulces,6,200.0,1200
2022-11-22,2022,21,Jugo Hit Mora,500 ml,Jugos,1,2700.0,2700
2022-11-22,2022,21,Agua Brisa 600ml,600 ml,Agua,2,1300.0,2600
2022-11-22,2022,21,Galleta Club Social Original,,Galletas,2,700.0,1400
2022-11-22,2022,21,Coca Cola,3 L,Gaseosa,1,7800.0,7800
2022-11-22,2022,21,Artesanal Mora,,Helados,2,1200.0,2400
2022-11-22,2022,21,Papas Rizada Mayonesa,31 g,Snack,1,2000.0,2000
2022-11-22,2022,21,Cono Mega Tosty Vainilla,,Helados,1,2500.0,2500
2022-11-22,2022,21,Doritos Mega Queso Paketon,68 g,Snack,1,3500.0,3500
2022-11-22,2022,21,Pony Malta PET,2 L,Bebidas,1,5800.0,5800
2022-11-22,2022,21,Uva PET,400 ml,Gaseosa,1,1800.0,1800
2022-11-22,2022,21,Galleta Oreo Regular,54g,Galletas,3,1200.0,3600
2022-11-22,2022,21,Galleta Frutos Rojos,,Helados,1,1800.0,1800
2022-11-22,2022,21,Artesanal Maracuya Relleno,,Helados,1,1800.0,1800
2022-11-23,2022,21,Agua Brisa 600ml,600 ml,Agua,3,1300.0,3900
2022-11-23,2022,21,Coca Cola Pet,1.5 L,Gaseosa,1,5000.0,5000
2022-11-23,2022,21,Galletas Ritz,,Galletas,1,600.0,600
2022-11-23,2022,21,Uva PET,400 ml,Gaseosa,1,1800.0,1800
2022-11-23,2022,21,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-11-23,2022,21,Paleta Chupileta Lengua Fresa,,Helados,1,1500.0,1500
2022-11-23,2022,21,Yupi Salado,44 g,Snack,1,1600.0,1600
2022-11-23,2022,21,Jugo Hit Mango,500 ml,Jugos,1,2700.0,2700
2022-11-23,2022,21,Aguila Lig R 750cc X 16 - 3664,750 ml,Cerveza,4,4500.0,18000
2022-11-23,2022,21,Pony Malta PET,330 ml,Bebidas,1,2200.0,2200
2022-11-23,2022,21,Artesanal Maracuya Relleno,,Helados,1,1800.0,1800
2022-11-23,2022,21,Artesanal Frutos Rojos Relleno,,Helados,1,1800.0,1800
2022-11-23,2022,21,Trident Und,,Chicle,5,200.0,1000
2022-11-23,2022,21,Artesanal Mora,,Helados,1,1200.0,1200
2022-11-23,2022,21,Halls,,Dulces,1,1200.0,1200
2022-11-23,2022,21,Cono Nucita,,Helados,1,1900.0,1900
2022-11-23,2022,21,Galleta Frutos Rojos,,Helados,1,1800.0,1800
2022-11-24,2022,21,Detodito Natural,50 g,Snack,1,2700.0,2700
2022-11-24,2022,21,Jugo Hit Naranja Piña,500 ml,Jugos,1,2700.0,2700
2022-11-24,2022,21,Yupi Salado Grande,110 g,Snack,1,3200.0,3200
2022-11-24,2022,21,Gatorade,500 ml,Bebidas,1,3600.0,3600
2022-11-24,2022,21,Galleta Oreo,,Galletas,2,900.0,1800
2022-11-24,2022,21,Cono Mega Choco Mani,,Helados,3,2500.0,7500
2022-11-24,2022,21,Chiclets Adams,,Chicle,1,200.0,200
2022-11-24,2022,21,Colombiana PET,400 ml,Gaseosa,1,1800.0,1800
2022-11-24,2022,21,Papas Rizada Mayonesa,31 g,Snack,2,2000.0,4000
2022-11-24,2022,21,Trident Und,,Chicle,1,200.0,200
2022-11-24,2022,21,Jugo Hit Lulo,500 ml,Jugos,1,2700.0,2700
2022-11-24,2022,21,Papas Rizada Pollo,31 g,Snack,1,2000.0,2000
2022-11-24,2022,21,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-11-24,2022,21,Coca Cola,3 L,Gaseosa,1,7800.0,7800
2022-11-24,2022,21,Coca Cola Pet,1.5 L,Gaseosa,2,5000.0,10000
2022-11-24,2022,21,Speed Max Lata,269 ml,Bebidas,1,1600.0,1600
2022-11-24,2022,21,Budweiser NR 269,250 ml,Cerveza,4,2500.0,10000
2022-11-24,2022,21,Uva PET,2 L,Gaseosa,1,4500.0,4500
2022-11-24,2022,21,Choclitos Picante,40 g,Snack,3,,0
2022-11-24,2022,21,Dorito Dinamita Limon,,Snack,1,,0
2022-11-25,2022,21,Manzana PET,1.5 L,Gaseosa,1,4300.0,4300
2022-11-25,2022,21,Coca Cola Pet Sin Azucar,400 ml,Gaseosa,1,2000.0,2000
2022-11-25,2022,21,Gatorade,500 ml,Bebidas,1,3600.0,3600
2022-11-25,2022,21,Trident Und,,Chicle,4,200.0,800
2022-11-25,2022,21,Chiclets Adams,,Chicle,4,200.0,800
2022-11-25,2022,21,Bretaña Frio Pacl 10oz,10 oz,Gaseosa,2,2200.0,4400
2022-11-25,2022,21,Speed Max Lata,269 ml,Bebidas,1,1600.0,1600
2022-11-25,2022,21,Galletas Chokis,,Galletas,2,1200.0,2400
2022-11-25,2022,21,Gomas Trululu Aros,,Dulces,3,200.0,600
2022-11-25,2022,21,Gatorade,500 ml,Bebidas,6,3500.0,21000
2022-11-25,2022,21,Pony Malta PET,330 ml,Bebidas,2,2200.0,4400
2022-11-25,2022,21,Agua Cristal Con Gas,600 ml,Agua,3,1500.0,4500
2022-11-25,2022,21,Budweiser Lta CO 269,269 ml,Cerveza,2,2700.0,5400
2022-11-25,2022,21,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2022-11-25,2022,21,Cono Cookies&Cream,,Helados,1,1900.0,1900
2022-11-25,2022,21,Uva PET,400 ml,Gaseosa,2,1800.0,3600
2022-11-25,2022,21,Vasito Fresa,,Helados,3,1200.0,3600
2022-11-25,2022,21,Pepsi PET,3.125 L,Gaseosa,1,6000.0,6000
2022-11-25,2022,21,Palomitas Caramelo,68 g,Snack,1,1600.0,1600
2022-11-25,2022,21,Agua Cristal,600 ml,Agua,1,1300.0,1300
2022-11-25,2022,21,Aguila Lig R 750cc X 16 - 3664,750 ml,Cerveza,2,4500.0,9000
2022-11-25,2022,21,Natuchips Maduro,38 g,Snack,4,2200.0,8800
2022-11-26,2022,21,Gatorade,500 ml,Bebidas,4,3600.0,14400
2022-11-26,2022,21,Agua Brisa Litro,1 L,Agua,1,2000.0,2000
2022-11-26,2022,21,Paleta Chupileta Lengua Fresa,,Helados,2,1500.0,3000
2022-11-26,2022,21,Gomas Trululu Aros,,Dulces,7,200.0,1400
2022-11-26,2022,21,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2022-11-26,2022,21,Agua Brisa 600ml,600 ml,Agua,2,1300.0,2600
2022-11-26,2022,21,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-11-26,2022,21,Pony Malta PET,330 ml,Bebidas,3,2200.0,6600
2022-11-26,2022,21,Poker RN Bot,330 ml,Cerveza,1,2200.0,2200
2022-11-26,2022,21,Coca Cola Pet,1.5 L,Gaseosa,4,5500.0,22000
2022-11-26,2022,21,Agua Cristal,600 ml,Agua,3,1300.0,3900
2022-11-26,2022,21,Yupi Salado Grande,110 g,Snack,2,3200.0,6400
2022-11-26,2022,21,Galleta Oreo Regular,54g,Galletas,2,1200.0,2400
2022-11-26,2022,21,Trident Und,,Chicle,8,200.0,1600
2022-11-26,2022,21,Choclitos Limon,40 g,Snack,1,1800.0,1800
2022-11-26,2022,21,Jugo Hit Mango,500 ml,Jugos,1,2700.0,2700
2022-11-26,2022,21,Chiclets Adams,,Chicle,2,200.0,400
2022-11-26,2022,21,Paleta Choco Break & Cookies,,Helados,1,2700.0,2700
2022-11-26,2022,21,Paleta Kick,,Helados,1,2700.0,2700
2022-11-26,2022,21,Natuchips Verde,38 g,Snack,1,2200.0,2200
2022-11-26,2022,21,Yupi Salado,44 g,Snack,1,1600.0,1600
2022-11-26,2022,21,Cheesse Tris Queso,42 g,Snack,2,1800.0,3600
2022-11-26,2022,21,Halls,,Dulces,1,1200.0,1200
2022-11-26,2022,21,Jugo Hit Lulo,500 ml,Jugos,1,2700.0,2700
2022-11-26,2022,21,Jugo del Valle Citrus,400 ml,Jugos,1,2000.0,2000
2022-11-26,2022,21,Papas Rizada Limon,31 g,Snack,1,2000.0,2000
2022-11-27,2022,21,Trident Und,,Chicle,6,200.0,1200
2022-11-27,2022,21,Coca Cola Pet,1.5 L,Gaseosa,1,5500.0,5500
2022-11-27,2022,21,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-11-27,2022,21,Cono Cookies&Cream,,Helados,1,1900.0,1900
2022-11-27,2022,21,Colombiana Cero PET,1 L,Gaseosa,1,2300.0,2300
2022-11-27,2022,21,Doritos Mega Queso Paketon,68 g,Snack,1,3500.0,3500
2022-11-27,2022,21,Manzana PET,1.5 L,Gaseosa,1,4300.0,4300
2022-11-27,2022,21,Naranja PET,1 L,Gaseosa,1,2700.0,2700
2022-11-27,2022,21,Palomitas Caramelo,68 g,Snack,2,1600.0,3200
2022-11-27,2022,21,Cono Mega Tosty Vainilla,,Helados,1,2500.0,2500
2022-11-28,2022,22,Jugo del Valle Citrus,188 ml,Jugos,1,1200.0,1200
2022-11-28,2022,22,Chiclets Adams,,Chicle,1,200.0,200
2022-11-28,2022,22,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2022-11-28,2022,22,Agua Cristal,600 ml,Agua,6,1300.0,7800
2022-11-28,2022,22,Cono Mega Choco Mani,,Helados,3,2500.0,7500
2022-11-28,2022,22,Coca Cola Pet,1.5 L,Gaseosa,2,5500.0,11000
2022-11-28,2022,22,Cono Nucita,,Helados,2,1900.0,3800
2022-11-28,2022,22,Artesanal Frutos Rojos Relleno,,Helados,1,1800.0,1800
2022-11-28,2022,22,Canada Dry Frio Pac,10 oz,Gaseosa,2,2200.0,4400
2022-11-28,2022,22,Choclitos Limon,40 g,Snack,1,1800.0,1800
2022-11-28,2022,22,Papas Rizada Mayonesa,31 g,Snack,1,2000.0,2000
2022-11-28,2022,22,Speed Max Lata,269 ml,Bebidas,1,1600.0,1600
2022-11-28,2022,22,Galleta Sandwich,,Helados,1,2200.0,2200
2022-11-28,2022,22,Papas Rizada Limon,31 g,Snack,1,2000.0,2000
2022-11-28,2022,22,Vasito Fresa,,Helados,2,1200.0,2400
2022-11-28,2022,22,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-11-28,2022,22,Agua Brisa 600ml,600 ml,Agua,2,1300.0,2600
2022-11-28,2022,22,Cono Choco Vainilla,,Helados,1,1900.0,1900
2022-11-28,2022,22,Galleta Frutos Rojos,,Helados,1,1800.0,1800
2022-11-28,2022,22,Naranja PET,1 L,Gaseosa,1,2700.0,2700
2022-11-29,2022,22,Coca Cola Pet,1.5 L,Gaseosa,3,5500.0,16500
2022-11-29,2022,22,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-11-29,2022,22,Halls,,Dulces,1,1200.0,1200
2022-11-29,2022,22,Cono Choco Vainilla,,Helados,1,1900.0,1900
2022-11-29,2022,22,Galleta Oreo Regular,54g,Galletas,1,1200.0,1200
2022-11-29,2022,22,Trident Und,,Chicle,5,200.0,1000
2022-11-29,2022,22,Chiclets Adams,,Chicle,2,200.0,400
2022-11-29,2022,22,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2022-11-29,2022,22,Pony Malta PET,330 ml,Bebidas,1,2200.0,2200
2022-11-29,2022,22,Manzana PET,400 ml,Gaseosa,1,1800.0,1800
2022-11-30,2022,22,Gatorade,500 ml,Bebidas,1,3600.0,3600
2022-11-30,2022,22,Chiclets Adams,,Chicle,3,200.0,600
2022-11-30,2022,22,Trident Und,,Chicle,7,200.0,1400
2022-11-30,2022,22,Agua Brisa Litro,1 L,Agua,1,2000.0,2000
2022-11-30,2022,22,Trident,,Dulces,1,3200.0,3200
2022-11-30,2022,22,Tozineta,25 g,Snack,3,1600.0,4800
2022-11-30,2022,22,Jugo Hit Mora,500 ml,Jugos,1,2700.0,2700
2022-11-30,2022,22,Agua Cristal,600 ml,Agua,1,1300.0,1300
2022-11-30,2022,22,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-11-30,2022,22,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2022-11-30,2022,22,Coca Cola Pet,400 ml,Gaseosa,1,2500.0,2500
2022-11-30,2022,22,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2022-11-30,2022,22,Paleta Choco Break & Cookies,,Helados,1,2700.0,2700
2022-11-30,2022,22,Coca Cola Pet,1.5 L,Gaseosa,1,5500.0,5500
2022-11-30,2022,22,Jugo Hit Frutas Tropicales,500 ml,Jugos,1,2700.0,2700
2022-11-30,2022,22,Galleta Sandwich,,Helados,2,2200.0,4400
2022-11-30,2022,22,Paleta con Trozos de Fruta,,Helados,1,2200.0,2200
2022-11-30,2022,22,Cheetos Boli Queso 35g,35 g,Snack,1,1800.0,1800
2022-11-30,2022,22,Cheetos Trissitos Picantes,40 g,Snack,1,1800.0,1800
2022-11-30,2022,22,Pony Malta PET,330 ml,Bebidas,1,2200.0,2200
2022-11-30,2022,22,Papas Rizada Limon,31 g,Snack,1,2000.0,2000
2022-11-30,2022,22,Cono Mega Choco Mani,,Helados,1,2500.0,2500
2022-11-30,2022,22,Margarita Natural,35 g,Snack,1,2200.0,2200
2022-12-01,2022,22,Papas Rizada Limon,31 g,Snack,1,2000.0,2000
2022-12-01,2022,22,Galleta Oreo Regular,54g,Galletas,1,1200.0,1200
2022-12-01,2022,22,Trident Und,,Chicle,9,200.0,1800
2022-12-01,2022,22,Coca Cola Pet,1.5 L,Gaseosa,3,5500.0,16500
2022-12-01,2022,22,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-12-01,2022,22,Jugo del Valle Citrus,188 ml,Jugos,1,1200.0,1200
2022-12-01,2022,22,Chiclets Adams,,Chicle,2,200.0,400
2022-12-01,2022,22,Artesanal Frutos Rojos Relleno,,Helados,1,1800.0,1800
2022-12-01,2022,22,Choclitos Limon,40 g,Snack,1,1800.0,1800
2022-12-01,2022,22,Agua Brisa Litro,1 L,Agua,1,2000.0,2000
2022-12-01,2022,22,Pepsi PET,400 ml,Gaseosa,1,1800.0,1800
2022-12-01,2022,22,Cono Nucita,,Helados,2,1900.0,3800
2022-12-01,2022,22,Manzana PET,1.5 L,Gaseosa,1,4300.0,4300
2022-12-01,2022,22,Halls,,Dulces,1,1200.0,1200
2022-12-01,2022,22,Galletas Chokis,,Galletas,1,1200.0,1200
2022-12-01,2022,22,Manzana PET,400 ml,Gaseosa,1,1800.0,1800
2022-12-01,2022,22,Pony Malta PET,330 ml,Bebidas,2,2200.0,4400
2022-12-01,2022,22,Uva PET,1 L,Gaseosa,1,2300.0,2300
2022-12-01,2022,22,Detodito Limon,50 g,Snack,1,2700.0,2700
2022-12-01,2022,22,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2022-12-02,2022,22,Chiclets Adams,,Chicle,2,200.0,400
2022-12-02,2022,22,Premio,400 ml,Gaseosa,2,2200.0,4400
2022-12-02,2022,22,Sprite,400 ml,Gaseosa,1,2200.0,2200
2022-12-02,2022,22,Uva PET,400 ml,Gaseosa,1,1800.0,1800
2022-12-02,2022,22,Coca Cola Pet,400 ml,Gaseosa,4,2500.0,10000
2022-12-02,2022,22,Jugo del Valle Citrus,188 ml,Jugos,1,1200.0,1200
2022-12-02,2022,22,Doritos Mega Queso Paketon,68 g,Snack,1,3500.0,3500
2022-12-02,2022,22,Jugo Hit Naranja Piña,500 ml,Jugos,3,2700.0,8100
2022-12-02,2022,22,Trident Und,,Chicle,6,200.0,1200
2022-12-02,2022,22,Pony Malta PET,330 ml,Bebidas,4,2200.0,8800
2022-12-02,2022,22,Galleta Oreo Regular,54g,Galletas,1,1200.0,1200
2022-12-02,2022,22,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-12-02,2022,22,Bretaña Frio Pacl 10oz,10 oz,Gaseosa,2,2200.0,4400
2022-12-02,2022,22,Galleta Club Social Original,,Galletas,2,700.0,1400
2022-12-02,2022,22,Gatorade,500 ml,Bebidas,1,3600.0,3600
2022-12-02,2022,22,Chocolatina Jet 12g,12g,Chocolates,2,700.0,1400
2022-12-02,2022,22,Margarita Limon,35 g,Snack,1,2200.0,2200
2022-12-02,2022,22,Palomitas Caramelo,68 g,Snack,1,1600.0,1600
2022-12-02,2022,22,Agua Cristal,600 ml,Agua,4,1300.0,5200
2022-12-02,2022,22,Halls Extra Negro,,Dulces,5,200.0,1000
2022-12-02,2022,22,Pepsi PET,400 ml,Gaseosa,1,1800.0,1800
2022-12-02,2022,22,Naranja PET,400 ml,Gaseosa,1,1800.0,1800
2022-12-03,2022,22,Pony Malta PET,330 ml,Bebidas,1,2200.0,2200
2022-12-03,2022,22,Agua Cristal Con Gas,600 ml,Agua,5,1500.0,7500
2022-12-03,2022,22,Cono Mega Choco Mani,,Helados,1,2500.0,2500
2022-12-03,2022,22,Mani Moto Natural,48 g,Snack,2,1600.0,3200
2022-12-03,2022,22,Trident Und,,Chicle,11,200.0,2200
2022-12-03,2022,22,Agua Cristal,600 ml,Agua,4,1300.0,5200
2022-12-03,2022,22,Paleta Chupileta Halloween,,Helados,3,1200.0,3600
2022-12-03,2022,22,Choclitos Limon,40 g,Snack,1,1800.0,1800
2022-12-03,2022,22,Pepsi PET,400 ml,Gaseosa,1,1800.0,1800
2022-12-03,2022,22,Cono Nucita,,Helados,1,1900.0,1900
2022-12-03,2022,22,Agua Brisa Litro,1 L,Agua,1,2000.0,2000
2022-12-03,2022,22,CLUB COL DOBLE MALTA LATA 330,330 ml,Cerveza,4,2800.0,11200
2022-12-03,2022,22,Detodito BBQ,50 g,Snack,1,2700.0,2700
2022-12-03,2022,22,Detodito BBQ,50 g,Snack,1,2700.0,2700
2022-12-03,2022,22,Cerveza Andina Lata,473 ml,Cerveza,4,3300.0,13200
2022-12-03,2022,22,Coca Cola Pet,1.5 L,Gaseosa,4,5500.0,22000
2022-12-03,2022,22,Galletas Chokis,,Galletas,1,1200.0,1200
2022-12-03,2022,22,Coca Cola Pet,400 ml,Gaseosa,2,2500.0,5000
2022-12-03,2022,22,Yupi Salado,44 g,Snack,1,1600.0,1600
2022-12-03,2022,22,Gatorade,500 ml,Bebidas,3,3600.0,10800
2022-12-03,2022,22,Halls Extra Negro,,Dulces,14,200.0,2800
2022-12-03,2022,22,Jugo del Valle Citrus,400 ml,Jugos,1,2000.0,2000
2022-12-03,2022,22,Poker RN Bot,330 ml,Cerveza,2,2200.0,4400
2022-12-03,2022,22,Galleta Frutos Rojos,,Helados,1,1800.0,1800
2022-12-03,2022,22,Jugo Hit Mango,500 ml,Jugos,1,2700.0,2700
2022-12-03,2022,22,Margarita Ondulada Mayonesa,35 g,Snack,1,2200.0,2200
2022-12-03,2022,22,Doritos Mega Queso Paketon,68 g,Snack,1,3500.0,3500
2022-12-03,2022,22,Budweiser NR 269,250 ml,Cerveza,8,2500.0,20000
2022-12-03,2022,22,Aguila Light RN Bot,330 ml,Cerveza,4,2400.0,9600
2022-12-03,2022,22,Coca Cola Pet,2.5 L,Gaseosa,1,7000.0,7000
2022-12-03,2022,22,Galleta Oreo Regular,54g,Galletas,2,1200.0,2400
2022-12-05,2022,23,Gatorade,500 ml,Bebidas,2,3600.0,7200
2022-12-05,2022,23,Trident Und,,Chicle,4,200.0,800
2022-12-05,2022,23,Jugo Hit Naranja Piña,500 ml,Jugos,2,2700.0,5400
2022-12-05,2022,23,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2022-12-05,2022,23,Coca Cola Pet,400 ml,Gaseosa,1,2500.0,2500
2022-12-05,2022,23,Galleta Club Social Original,,Galletas,2,700.0,1400
2022-12-05,2022,23,Pepsi PET,400 ml,Gaseosa,1,1800.0,1800
2022-12-05,2022,23,Galletas Chokis,,Galletas,1,1200.0,1200
2022-12-05,2022,23,Speed Max Lata,269 ml,Bebidas,1,1600.0,1600
2022-12-05,2022,23,Chiclets Adams,,Chicle,3,200.0,600
2022-12-05,2022,23,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-12-05,2022,23,Budweiser NR 269,250 ml,Cerveza,3,2500.0,7500
2022-12-05,2022,23,Cerveza Andina Lata,473 ml,Cerveza,1,3300.0,3300
2022-12-05,2022,23,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2022-12-05,2022,23,Cono Nucita,,Helados,1,1900.0,1900
2022-12-05,2022,23,Vasito Vainilla,,Helados,1,1200.0,1200
2022-12-05,2022,23,Artesanal Coco,,Helados,1,1200.0,1200
2022-12-05,2022,23,Galleta Oreo Regular,54g,Galletas,1,1200.0,1200
2022-12-05,2022,23,Coca Cola Pet,1.5 L,Gaseosa,3,5500.0,16500
2022-12-06,2022,23,Trident Und,,Chicle,11,200.0,2200
2022-12-06,2022,23,Artesanal Frutos Rojos Relleno,,Helados,2,1800.0,3600
2022-12-06,2022,23,Agua Cristal,600 ml,Agua,1,1300.0,1300
2022-12-06,2022,23,Agua Brisa Litro,1 L,Agua,2,2000.0,4000
2022-12-06,2022,23,Papas Rizada Mayonesa,31 g,Snack,3,2000.0,6000
2022-12-06,2022,23,Pepsi PET,400 ml,Gaseosa,2,1800.0,3600
2022-12-06,2022,23,Coca Cola Pet,400 ml,Gaseosa,2,2500.0,5000
2022-12-06,2022,23,Quatro,400 ml,Gaseosa,1,2200.0,2200
2022-12-06,2022,23,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2022-12-06,2022,23,Tozineta,25 g,Snack,1,1600.0,1600
2022-12-06,2022,23,Yupi Picante,39 g,Snack,1,1600.0,1600
2022-12-06,2022,23,Gatorade,500 ml,Bebidas,1,3600.0,3600
2022-12-06,2022,23,Chiclets Adams,,Chicle,1,200.0,200
2022-12-06,2022,23,Galleta Oreo Regular,54g,Galletas,1,1200.0,1200
2022-12-06,2022,23,Galleta Navidad Noel Carnaval,200g,Galletas,1,7000.0,7000
2022-12-06,2022,23,Manzana PET,400 ml,Gaseosa,1,1800.0,1800
2022-12-06,2022,23,Jugo Hit Lulo,500 ml,Jugos,1,2700.0,2700
2022-12-06,2022,23,Margarita Pollo,35 g,Snack,1,2200.0,2200
2022-12-06,2022,23,Coca Cola Pet Sin Azucar,400 ml,Gaseosa,1,2000.0,2000
2022-12-06,2022,23,Pony Malta PET,330 ml,Bebidas,1,2200.0,2200
2022-12-06,2022,23,Jugo Hit Mango,500 ml,Jugos,1,2700.0,2700
2022-12-07,2022,23,Doritos Mega Queso Paketon,68 g,Snack,2,3500.0,7000
2022-12-07,2022,23,Papas Rizada Mayonesa,31 g,Snack,2,2000.0,4000
